"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pierna A","17 oct 2025, 07:23","17 oct 2025, 07:55","","Extensión de Pierna",,"",1,"normal",29.6,12,,,9
"Pierna A","17 oct 2025, 07:23","17 oct 2025, 07:55","","Extensión de Pierna",,"",2,"normal",27.3,12,,,9
"Pierna A","17 oct 2025, 07:23","17 oct 2025, 07:55","","Aducción de Caderas",,"",0,"warmup",25,12,,,9
"Pierna A","17 oct 2025, 07:23","17 oct 2025, 07:55","","Aducción de Caderas",,"",1,"normal",20.3,12,,,9
"Pierna A","17 oct 2025, 07:23","17 oct 2025, 07:55","","Aducción de Caderas",,"",2,"normal",18,10,,,8.5
"Pierna A","17 oct 2025, 07:23","17 oct 2025, 07:55","","Extensión de Espalda (Hiperextensión con peso)",,"",0,"normal",,10,,,8.5
"Pierna A","17 oct 2025, 07:23","17 oct 2025, 07:55","","Extensión de Espalda (Hiperextensión con peso)",,"",1,"normal",2.5,8,,,9.5
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Remo Inclinado (Barra)",,"",0,"warmup",20,15,,,7.5
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Remo Inclinado (Barra)",,"",1,"normal",30,15,,,8.5
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Remo Inclinado (Barra)",,"",2,"normal",35,12,,,9
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Remo Inclinado (Barra)",,"",3,"normal",30,10,,,9
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",15.8,12,,,7.5
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",18,12,,,8.5
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",15.8,12,,,8.5
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Press de Banca Inclinado (Máquina Smith)",,"",0,"warmup",11.3,15,,,7.5
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Press de Banca Inclinado (Máquina Smith)",,"",1,"normal",16.3,15,,,8.5
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Press de Banca Inclinado (Máquina Smith)",,"",2,"normal",21.3,12,,,8.5
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Elevacion Frontal (Cable)",,"",0,"normal",2.3,12,,,8.5
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Elevacion Frontal (Cable)",,"",1,"normal",2.3,12,,,8.5
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Cables Cruzados",,"",0,"normal",4.5,12,,,8.5
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Cables Cruzados",,"",1,"normal",4.5,12,,,8.5
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Curl Martillo (Mancuerna)",,"",0,"normal",8,12,,,
"Torso B","15 oct 2025, 07:12","15 oct 2025, 07:57","","Curl Martillo (Mancuerna)",,"",1,"normal",8,12,,,
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Press de Banca (Barra)",,"",0,"warmup",20,15,,,7.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Press de Banca (Barra)",,"",1,"normal",30,12,,,8.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Press de Banca (Barra)",,"",2,"normal",35,10,,,8.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Press de Banca (Barra)",,"",3,"normal",35,8,,,9.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Cables Cruzados",,"",0,"normal",4.5,15,,,8.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Cables Cruzados",,"",1,"normal",6.8,10,,,9.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Cables Cruzados",,"",2,"normal",4.5,10,,,8.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",2.3,12,,,8.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",4.5,10,,,8.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Elevación Lateral a un Brazo (Cable)",0,"",2,"normal",2.3,12,,,8.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Triceps Rope Pushdown",0,"",0,"normal",11.3,12,,,7.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Triceps Rope Pushdown",0,"",1,"normal",13.5,10,,,8.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Triceps Rope Pushdown",0,"",2,"normal",11.3,12,,,8.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Remo Sentado con Agarre en V (Cable)",,"",0,"normal",25,15,,,8.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Remo Sentado con Agarre en V (Cable)",,"",1,"normal",32,12,,,9
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Remo Sentado con Agarre en V (Cable)",,"",2,"normal",25,10,,,8.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",13.5,12,,,8.5
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",15.8,12,,,9
"Torso A","8 oct 2025, 06:40","8 oct 2025, 07:23","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",13.5,10,,,8.5
"Pierna A","7 oct 2025, 06:46","7 oct 2025, 07:26","","Press de Piernas",,"",0,"normal",20,15,,,7.5
"Pierna A","7 oct 2025, 06:46","7 oct 2025, 07:26","","Press de Piernas",,"",1,"normal",30,12,,,9
"Pierna A","7 oct 2025, 06:46","7 oct 2025, 07:26","","Press de Piernas",,"",2,"normal",30,12,,,9
"Pierna A","7 oct 2025, 06:46","7 oct 2025, 07:26","","Peso Muerto Rumano (Mancuerna)",,"",0,"normal",10,12,,,8.5
"Pierna A","7 oct 2025, 06:46","7 oct 2025, 07:26","","Peso Muerto Rumano (Mancuerna)",,"",1,"normal",12,12,,,8.5
"Pierna A","7 oct 2025, 06:46","7 oct 2025, 07:26","","Peso Muerto Rumano (Mancuerna)",,"",2,"normal",12,10,,,8.5
"Pierna A","7 oct 2025, 06:46","7 oct 2025, 07:26","","Aducción de Caderas",,"",0,"warmup",25,12,,,8.5
"Pierna A","7 oct 2025, 06:46","7 oct 2025, 07:26","","Aducción de Caderas",,"",1,"normal",20.3,12,,,9
"Pierna A","7 oct 2025, 06:46","7 oct 2025, 07:26","","Aducción de Caderas",,"",2,"normal",22.6,8,,,9
"Pierna A","7 oct 2025, 06:46","7 oct 2025, 07:26","","Extensión de Espalda (Hiperextensión con peso)",,"",0,"normal",2.5,12,,,8.5
"Pierna A","7 oct 2025, 06:46","7 oct 2025, 07:26","","Extensión de Espalda (Hiperextensión con peso)",,"",1,"normal",2.5,8,,,10
"Pierna A","7 oct 2025, 06:46","7 oct 2025, 07:26","","Rodillas al Pecho en Barras Paralelas",,"",0,"normal",,15,,,8.5
"Pierna A","7 oct 2025, 06:46","7 oct 2025, 07:26","","Rodillas al Pecho en Barras Paralelas",,"",1,"normal",,12,,,8.5
"Pierna A","3 oct 2025, 08:00","3 oct 2025, 08:20","","Press de Piernas",,"",0,"normal",20,12,,,8.5
"Pierna A","3 oct 2025, 08:00","3 oct 2025, 08:20","","Press de Piernas",,"",1,"normal",30,12,,,8.5
"Pierna A","3 oct 2025, 08:00","3 oct 2025, 08:20","","Press de Piernas",,"",2,"normal",35,10,,,8.5
"Pierna A","3 oct 2025, 08:00","3 oct 2025, 08:20","","Extensión de Pierna",,"",0,"normal",25,12,,,8.5
"Pierna A","3 oct 2025, 08:00","3 oct 2025, 08:20","","Extensión de Pierna",,"",1,"normal",27.3,12,,,8.5
"Pierna A","3 oct 2025, 08:00","3 oct 2025, 08:20","","Aducción de Caderas",,"",0,"warmup",25,10,,,9
"Pierna A","3 oct 2025, 08:00","3 oct 2025, 08:20","","Aducción de Caderas",,"",1,"normal",18,10,,,8.5
"Torso A","1 oct 2025, 07:40","1 oct 2025, 07:59","","Press de Banca (Barra)",,"",0,"warmup",20,15,,,7
"Torso A","1 oct 2025, 07:40","1 oct 2025, 07:59","","Press de Banca (Barra)",,"",1,"normal",30,12,,,8.5
"Torso A","1 oct 2025, 07:40","1 oct 2025, 07:59","","Press de Banca (Barra)",,"",2,"normal",35,10,,,9.5
"Torso A","1 oct 2025, 07:40","1 oct 2025, 07:59","","Cables Cruzados",,"",0,"normal",4.5,12,,,8.5
"Torso A","1 oct 2025, 07:40","1 oct 2025, 07:59","","Cables Cruzados",,"",1,"normal",4.5,10,,,9
"Torso A","1 oct 2025, 07:40","1 oct 2025, 07:59","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",2.3,12,,,8.5
"Torso A","1 oct 2025, 07:40","1 oct 2025, 07:59","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",2.3,10,,,8.5
"Torso A","1 oct 2025, 07:40","1 oct 2025, 07:59","","Triceps Rope Pushdown",0,"",0,"normal",11.3,12,,,8.5
"Torso A","1 oct 2025, 07:40","1 oct 2025, 07:59","","Triceps Rope Pushdown",0,"",1,"normal",11.3,12,,,8.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Press de Banca (Barra)",,"",0,"warmup",20,15,,,
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Press de Banca (Barra)",,"",1,"normal",35,12,,,8.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Press de Banca (Barra)",,"",2,"normal",40,9,,,8.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Press de Banca (Barra)",,"",3,"normal",40,6,,,8.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Cables Cruzados",,"",0,"normal",4.5,13,,,8.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Cables Cruzados",,"",1,"normal",6.8,8,,,8.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Cables Cruzados",,"",2,"normal",4.5,12,,,8.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",2.3,12,,,8.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",4.5,12,,,8.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Elevación Lateral a un Brazo (Cable)",0,"",2,"normal",2.3,12,,,8.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Triceps Rope Pushdown",0,"",0,"normal",13.5,12,,,8.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Triceps Rope Pushdown",0,"",1,"normal",11.3,12,,,8.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Triceps Rope Pushdown",0,"",2,"normal",11.3,12,,,8.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",13.5,12,,,7.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",15.8,12,,,8.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",15.8,10,,,8.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Curl con Barra EZ",,"",0,"warmup",12.5,15,,,7.5
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Curl con Barra EZ",,"",1,"normal",15,12,,,9
"Torso A","9 sep 2025, 06:56","9 sep 2025, 07:40","","Curl con Barra EZ",,"",2,"normal",15,6,,,9.5
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Press de Piernas",,"",0,"normal",20,15,,,8.5
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Press de Piernas",,"",1,"normal",30,12,,,8.5
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Press de Piernas",,"",2,"normal",35,12,,,9
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Peso Muerto Rumano (Mancuerna)",,"",0,"normal",10,12,,,7.5
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Peso Muerto Rumano (Mancuerna)",,"",1,"normal",12,12,,,8.5
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Peso Muerto Rumano (Mancuerna)",,"",2,"normal",10,12,,,8.5
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Extensión de Pierna",,"",0,"normal",25,12,,,7.5
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Extensión de Pierna",,"",1,"normal",32,12,,,9
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Extensión de Pierna",,"",2,"normal",29.5,10,,,9
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Curl de Piernas Acostado (Máquina)",,"",0,"normal",23,12,,,8
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Curl de Piernas Acostado (Máquina)",,"",1,"normal",27,10,,,8.5
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Curl de Piernas Acostado (Máquina)",,"",2,"normal",24.1,7,,,9.5
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Aducción de Caderas",,"",0,"warmup",25,10,,,9.5
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Aducción de Caderas",,"",1,"normal",27.3,8,,,9.5
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Aducción de Caderas",,"",2,"normal",25,8,,,9.5
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Extensión de Espalda (Hiperextensión con peso)",,"",0,"normal",,10,,,8.5
"Pierna A","4 sep 2025, 06:57","4 sep 2025, 07:47","","Extensión de Espalda (Hiperextensión con peso)",,"",1,"normal",2.5,8,,,9.5
"Torso A","2 sep 2025, 06:26","2 sep 2025, 06:51","","Press de Banca (Barra)",,"",0,"warmup",20,15,,,
"Torso A","2 sep 2025, 06:26","2 sep 2025, 06:51","","Press de Banca (Barra)",,"",1,"normal",35,12,,,8.5
"Torso A","2 sep 2025, 06:26","2 sep 2025, 06:51","","Press de Banca (Barra)",,"",2,"normal",37.5,6,,,9
"Torso A","2 sep 2025, 06:26","2 sep 2025, 06:51","","Remo Sentado con Agarre en V (Cable)",,"",0,"normal",25,12,,,7.5
"Torso A","2 sep 2025, 06:26","2 sep 2025, 06:51","","Remo Sentado con Agarre en V (Cable)",,"",1,"normal",32,10,,,8.5
"Torso A","2 sep 2025, 06:26","2 sep 2025, 06:51","","Remo Sentado con Agarre en V (Cable)",,"",2,"normal",27.5,10,,,7.5
"Torso A","2 sep 2025, 06:26","2 sep 2025, 06:51","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",4.5,12,,,8.5
"Torso A","2 sep 2025, 06:26","2 sep 2025, 06:51","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",2.3,12,,,7.5
"Torso A","2 sep 2025, 06:26","2 sep 2025, 06:51","","Triceps Rope Pushdown",0,"",0,"normal",11.3,12,,,7.5
"Torso A","2 sep 2025, 06:26","2 sep 2025, 06:51","","Triceps Rope Pushdown",0,"",1,"normal",11.3,12,,,7.5
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Dominada",,"",0,"normal",,3,,,10
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Dominada",,"",1,"normal",,2,,,10
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Remo Inclinado (Barra)",,"",0,"warmup",20,15,,,
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Remo Inclinado (Barra)",,"",1,"normal",30,15,,,8.5
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Remo Inclinado (Barra)",,"",2,"normal",37.5,12,,,9
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Remo Inclinado (Barra)",,"",3,"normal",35,10,,,9
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",13.5,12,,,8.5
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",15.8,12,,,8.5
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",15.8,12,,,9
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Press de Banca Inclinado (Máquina Smith)",,"",0,"warmup",11.3,15,,,
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Press de Banca Inclinado (Máquina Smith)",,"",1,"normal",21.3,15,,,8.5
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Press de Banca Inclinado (Máquina Smith)",,"",2,"normal",26.3,10,,,9
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Elevacion Frontal (Cable)",0,"",0,"normal",2.3,12,,,8.5
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Elevacion Frontal (Cable)",0,"",1,"normal",2.3,12,,,9
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Cables Cruzados",0,"",0,"normal",4.5,12,,,8.5
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Cables Cruzados",0,"",1,"normal",4.5,12,,,8.5
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Curl Martillo (Mancuerna)",,"",0,"normal",10,15,,,8.5
"Torso B","21 ago 2025, 07:16","21 ago 2025, 08:00","","Curl Martillo (Mancuerna)",,"",1,"normal",10,10,,,9.5
"Torso B","13 ago 2025, 07:19","13 ago 2025, 07:52","","Remo Inclinado (Barra)",,"",0,"warmup",20,15,,,
"Torso B","13 ago 2025, 07:19","13 ago 2025, 07:52","","Remo Inclinado (Barra)",,"",1,"normal",30,12,,,8
"Torso B","13 ago 2025, 07:19","13 ago 2025, 07:52","","Remo Inclinado (Barra)",,"",2,"normal",35,12,,,8.5
"Torso B","13 ago 2025, 07:19","13 ago 2025, 07:52","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",13.5,15,,,7.5
"Torso B","13 ago 2025, 07:19","13 ago 2025, 07:52","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",15.8,12,,,8.5
"Torso B","13 ago 2025, 07:19","13 ago 2025, 07:52","","Elevacion Frontal (Cable)",0,"",0,"normal",2.3,12,,,8.5
"Torso B","13 ago 2025, 07:19","13 ago 2025, 07:52","","Elevacion Frontal (Cable)",0,"",1,"normal",2.3,12,,,8.5
"Torso B","13 ago 2025, 07:19","13 ago 2025, 07:52","","Curl Martillo (Mancuerna)",,"",0,"normal",10,12,,,8.5
"Torso B","13 ago 2025, 07:19","13 ago 2025, 07:52","","Curl Martillo (Mancuerna)",,"",1,"normal",10,12,,,8.5
"Torso B","13 ago 2025, 07:19","13 ago 2025, 07:52","","Curl Martillo (Mancuerna)",,"",2,"normal",10,12,,,8.5
"Torso A","12 ago 2025, 12:33","12 ago 2025, 12:43","","Press de Banca (Barra)",,"",0,"warmup",20,15,,,
"Torso A","12 ago 2025, 12:33","12 ago 2025, 12:43","","Press de Banca (Barra)",,"",1,"normal",40,10,,,8.5
"Torso A","12 ago 2025, 12:33","12 ago 2025, 12:43","","Press de Banca (Barra)",,"",2,"normal",42.5,10,,,9.5
"Pierna A","7 ago 2025, 07:22","7 ago 2025, 07:49","","Press de Piernas",,"",0,"warmup",25,12,,,7.5
"Pierna A","7 ago 2025, 07:22","7 ago 2025, 07:49","","Press de Piernas",,"",1,"normal",30,12,,,8.5
"Pierna A","7 ago 2025, 07:22","7 ago 2025, 07:49","","Press de Piernas",,"",2,"normal",35,12,,,9
"Pierna A","7 ago 2025, 07:22","7 ago 2025, 07:49","","Extensión de Pierna",,"",0,"warmup",25,12,,,7
"Pierna A","7 ago 2025, 07:22","7 ago 2025, 07:49","","Extensión de Pierna",,"",1,"normal",29.6,12,,,8.5
"Pierna A","7 ago 2025, 07:22","7 ago 2025, 07:49","","Extensión de Pierna",,"",2,"normal",27.3,12,,,9
"Pierna A","7 ago 2025, 07:22","7 ago 2025, 07:49","","Aducción de Caderas",,"",0,"warmup",25,12,,,8.5
"Pierna A","7 ago 2025, 07:22","7 ago 2025, 07:49","","Aducción de Caderas",,"",1,"normal",27.3,10,,,9.5
"Pierna A","7 ago 2025, 07:22","7 ago 2025, 07:49","","Aducción de Caderas",,"",2,"normal",27.3,7,,,9.5
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Press de Banca (Barra)",,"",0,"warmup",20,15,,,
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Press de Banca (Barra)",,"",1,"normal",35,12,,,8.5
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Press de Banca (Barra)",,"",2,"normal",35,10,,,9
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Cables Cruzados",,"",0,"normal",4.5,12,,,8.5
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Cables Cruzados",,"",1,"normal",6.8,10,,,9
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Cables Cruzados",,"",2,"normal",4.5,10,,,8.5
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Elevación Lateral a un Brazo (Cable)",0,"",0,"normal",4.5,12,,,8.5
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Elevación Lateral a un Brazo (Cable)",0,"",1,"normal",2.3,12,,,7.5
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Triceps Rope Pushdown",0,"",0,"normal",11.3,12,,,8.5
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Triceps Rope Pushdown",0,"",1,"normal",13.5,10,,,8.5
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Triceps Rope Pushdown",0,"",2,"normal",11.3,12,,,8.5
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Remo Sentado con Agarre en V (Cable)",,"",0,"warmup",25,15,,,8.5
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Remo Sentado con Agarre en V (Cable)",,"",1,"normal",32,12,,,8.5
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Remo Sentado con Agarre en V (Cable)",,"",2,"normal",32,12,,,9
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",13.5,15,,,8.5
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",15.8,12,,,8.5
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",15.8,10,,,8.5
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Curl con Barra EZ",,"",0,"warmup",12.5,15,,,8.5
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Curl con Barra EZ",,"",1,"normal",15,12,,,9
"Torso A","6 ago 2025, 07:20","6 ago 2025, 08:15","","Curl con Barra EZ",,"",2,"normal",12.5,15,,,8.5
"Pierna A","26 jul 2025, 10:17","26 jul 2025, 10:46","","Aducción de Caderas",,"",0,"warmup",20.3,12,,,8.5
"Pierna A","26 jul 2025, 10:17","26 jul 2025, 10:46","","Aducción de Caderas",,"",1,"normal",25,10,,,8.5
"Pierna A","26 jul 2025, 10:17","26 jul 2025, 10:46","","Aducción de Caderas",,"",2,"normal",25,10,,,8.5
"Pierna A","26 jul 2025, 10:17","26 jul 2025, 10:46","","Extensión de Pierna",,"",0,"warmup",25,15,,,8.5
"Pierna A","26 jul 2025, 10:17","26 jul 2025, 10:46","","Extensión de Pierna",,"",1,"normal",27.3,12,,,8.5
"Pierna A","26 jul 2025, 10:17","26 jul 2025, 10:46","","Extensión de Pierna",,"",2,"normal",27.3,12,,,
"Pierna A","26 jul 2025, 10:17","26 jul 2025, 10:46","","Curl de Piernas Acostado (Máquina)",,"",0,"normal",23,12,,,7.5
"Pierna A","26 jul 2025, 10:17","26 jul 2025, 10:46","","Curl de Piernas Acostado (Máquina)",,"",1,"normal",25.2,12,,,8.5
"Pierna A","26 jul 2025, 10:17","26 jul 2025, 10:46","","Curl de Piernas Acostado (Máquina)",,"",2,"normal",24.1,8,,,
"Pierna A","26 jul 2025, 10:17","26 jul 2025, 10:46","","Rodillas al Pecho en Barras Paralelas",,"",0,"normal",,12,,,
"Pierna A","26 jul 2025, 10:17","26 jul 2025, 10:46","","Rodillas al Pecho en Barras Paralelas",,"",1,"normal",,12,,,
"Torso B","23 jul 2025, 12:41","23 jul 2025, 13:08","","Dominada",,"",0,"normal",,5,,,9
"Torso B","23 jul 2025, 12:41","23 jul 2025, 13:08","","Dominada",,"",1,"normal",,2,,,
"Torso B","23 jul 2025, 12:41","23 jul 2025, 13:08","","Remo Inclinado (Barra)",,"",0,"warmup",20,15,,,7.5
"Torso B","23 jul 2025, 12:41","23 jul 2025, 13:08","","Remo Inclinado (Barra)",,"",1,"normal",30,12,,,8.5
"Torso B","23 jul 2025, 12:41","23 jul 2025, 13:08","","Remo Inclinado (Barra)",,"",2,"normal",35,10,,,9
